id,product_code,url,품절 여부
238,10030470,https://www.reebonz.co.kr/events/28635/products/10030470/section/w-event_group-pl-1/20,
239,9905967,https://www.reebonz.co.kr/events/28635/products/9905967/section/w-event_group-pl-1/7,
240,9899993,https://www.reebonz.co.kr/events/28635/products/9948578/section/w-event_group-pl-1/1,
241,9882074,https://www.reebonz.co.kr/events/28635/products/9882074/section/w-event_group-pl-2/8,
242,9948578,https://www.reebonz.co.kr/events/28635/products/9948578/section/w-event_group-pl-1/1,
243,9889654,https://www.reebonz.co.kr/events/28635/products/9889654/section/w-event_group-pl-1/4,
244,9883224,https://www.reebonz.co.kr/events/28635/products/9883224/section/w-event_group-pl-2/5,
245,9846288,https://www.reebonz.co.kr/events/28635/products/9846288/section/w-event_group-pl-1/7,
246,10034468,https://www.reebonz.co.kr/events/28635/products/10034468/section/w-event_group-pl-2/7,
247,10027594,https://www.reebonz.co.kr/events/28635/products/10027594/section/w-event_group-pl-3/14,
248,10026072,https://www.reebonz.co.kr/events/28635/products/10026072/section/w-event_group-pl-1/7,
249,10026011,https://www.reebonz.co.kr/events/28635/products/10026011/section/w-event_group-pl-3/13,
250,10025946,https://www.reebonz.co.kr/events/28635/products/10025946/section/w-event_group-pl-1/5,
251,10025968,https://www.reebonz.co.kr/events/28635/products/10025968/section/w-event_group-pl-3/11,
252,10029600,https://www.reebonz.co.kr/events/28635/products/10029600/section/w-event_group-pl-3/12,
253,10034369,https://www.reebonz.co.kr/events/28635/products/10034369/section/w-event_group-pl-2/4,
254,10039031,https://www.reebonz.co.kr/events/28635/products/10039031/section/w-event_group-pl-1/26,
255,10026038,https://www.reebonz.co.kr/events/28635/products/10026038/section/w-event_group-pl-3/10,
256,9992868,https://www.reebonz.co.kr/events/28635/products/9992868/section/w-event_group-pl-3/4,
257,9879173,https://www.reebonz.co.kr/events/28635/products/9879173/section/w-event_group-pl-1/1,
258,9862122,https://www.reebonz.co.kr/events/28635/products/9862122/section/w-event_group-pl-1/2,
259,9854638,https://www.reebonz.co.kr/events/28635/products/9854638/section/w-event_group-pl-1/13,
260,9950204,https://www.reebonz.co.kr/events/28635/products/9950204/section/w-event_group-pl-1/19,
